person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,income_to_loan_ratio,emp_length_to_age_ratio,cred_hist_to_age_ratio,loan_grade_numeric,high_interest_flag,default_history_flag,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,age_group_18-25,age_group_26-35,age_group_36-45,age_group_46-60,age_group_60+,income_bracket_Low,income_bracket_Mid-Low,income_bracket_Mid-High,income_bracket_High
-0.760376028522062,-0.7997525327025959,-1.1978707285819297,-0.7257826956132397,-0.011288490009670906,-0.19137891588456088,-0.9372963379728891,-0.3195948571621137,-1.2992253906126154,-1.150365158985052,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.7019109841655722,-0.4882299024111718,-0.9458029837551292,-0.7257826956132397,-0.20719028759328184,-0.5652137173564523,-0.1935008163395688,-0.05936523173566129,-1.0650832133375987,-0.4079662886224532,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-0.435423359035921,-1.2892880945891194,-0.44166749410152784,-1.241576943771006,0.8034142237507416,-0.28483761625253357,-0.6893644974284491,-0.24524353561169876,-0.40011942987655086,-0.7963427957062599,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
0.052005645193290366,2.107792016684029,-1.1978707285819297,2.4483357545883986,1.313380807936649,-0.0044615151486149885,0.5502947052937516,-0.36916240486239044,-1.2992253906126154,0.9790926652482844,5,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0.21448197993636084,-0.8590901765676291,-0.18959974927472723,-0.37662966609105947,1.3195999126218427,0.6497493874271949,0.5502947052937516,-0.5584828995509471,-0.2657702633297826,0.8735376437884425,3,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0.052005645193290366,-0.36460981102568607,-0.6937352389283284,-1.2019004631434855,1.8233473921225563,-1.2194246199322623,-0.1935008163395688,1.5928863582735608,-0.7640432711268628,-0.16881819312749838,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.21448197993636084,2.7258924736114576,-0.9458029837551292,0.8612765294875796,-0.7886765756589197,-0.7521311180923981,0.5502947052937516,0.21601003326587567,-1.0408616087919074,0.8735376437884425,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.9228523632651324,-0.1767072721197477,0.31453574037887405,-0.4877238118481168,-1.099631809918619,-0.5652137173564523,-0.6893644974284491,-0.07366356280304874,0.7441972474238949,-0.621025500972504,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
0.052005645193290366,0.08042251796206265,0.5666034852056747,-1.1225475018884445,0.21259927865731293,-1.2194246199322623,0.30236286474931146,1.820070951899829,0.5739120275875192,0.5964557124563569,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0.052005645193290366,2.5528243456717776,-1.1978707285819297,0.8612765294875796,1.9384008287986454,-0.7521311180923981,0.7982265458381917,0.16781936189060667,-1.2992253906126154,1.3617296180402125,6,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.052005645193290366,0.12987055451625695,1.8269422093396779,-1.0431945406334036,-1.4416825676042888,-1.2194246199322623,0.5502947052937516,1.4207768176476,1.9118673263019013,0.9790926652482844,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
-0.9228523632651324,-1.155778395892795,-0.6937352389283284,-0.5670767731031577,-1.3701628637245578,1.490877690738951,-0.9372963379728891,-0.6789595779891195,-0.618084511267112,-1.108017986344048,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
-0.27294702429285056,-1.1261095739602782,0.5666034852056747,-0.8051356568682806,-0.9783592685573365,0.5562906870592222,-0.6893644974284491,-0.5481563271133895,0.7179995212952218,-0.8457912634516781,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.760376028522062,0.6861609657509429,0.06246799555207342,-1.1225475018884445,-1.099631809918619,-1.3128833203002352,-0.9372963379728891,2.8320750507804773,0.3295897556483712,-1.150365158985052,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.21448197993636084,-0.7354948092004204,-0.6937352389283284,0.3851587619573338,0.17217509820355176,1.584336391106924,1.0461583863826318,-0.687573660497449,-0.7824978269711991,1.6124227940073375,2,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-0.760376028522062,0.2732698605234204,-1.1978707285819297,-0.4083708505930758,-1.3950392824653337,-0.7521311180923981,-0.4414326568840089,0.12946352140824988,-1.2992253906126154,-0.2187273608829673,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
-0.435423359035921,1.2424513769856287,-0.9458029837551292,1.6548061420379891,1.4377629016405287,-0.0044615151486149885,-0.9372963379728891,-0.3949788359562845,-0.9995234037005939,-1.2248961828332188,4,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.3769583146794313,-0.834366158290532,-0.9458029837551292,-0.7257826956132397,-0.3471201430101464,-0.09792021551658794,1.0461583863826318,-0.34850925998727517,-1.0494737348525975,1.4892752689708546,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
-0.1104706895497801,0.6243509200581999,-0.18959974927472723,0.06774691693716994,-1.099631809918619,-0.5652137173564523,0.7982265458381917,-0.05936523173566129,-0.1892180316792024,1.4892752689708546,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
-0.27294702429285056,-0.29778078962269244,0.06246799555207342,-0.8844886181233216,0.26857122082405877,-1.0325072191963167,-0.4414326568840089,0.37184661682565184,0.14164954646441127,-0.43372069890652515,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.27294702429285056,0.6243509200581999,-0.44166749410152784,-1.0114533561313872,0.682141682389459,-1.2194246199322623,-0.4414326568840089,1.9155917469472368,-0.43470042836639944,-0.43372069890652515,3,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1104706895497801,0.5988851812327899,0.06246799555207342,1.6548061420379891,0.2996667442500286,0.46283198669124925,0.05443102420487134,-0.5293791762310972,0.08828380805415088,0.29884919361819084,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1104706895497801,-1.1310543776156978,-0.6937352389283284,-0.2814061125850103,1.4159960352423497,2.2385472936827333,-0.1935008163395688,-0.7372120378932908,-0.744221711145909,-0.09795949816603045,4,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.27294702429285056,-0.5376779389653661,0.31453574037887405,0.8612765294875796,0.2996667442500286,1.6777950914748962,-0.9372963379728891,-0.6927283412391964,0.4298245338798167,-1.257861827996831,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.9228523632651324,-0.9086371091949318,0.06246799555207342,-0.7257826956132397,-1.6282557081601083,0.0889971852193577,-0.9372963379728891,-0.41055130719212146,0.4036268077511433,-1.108017986344048,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0.21448197993636084,-1.3041225055553778,-0.9458029837551292,-0.8051356568682806,1.2511897610847091,1.9581711925788152,0.7982265458381917,-0.7133814861143117,-1.0408616087919074,1.24298021889789,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.760376028522062,-0.8926159453513728,-0.6937352389283284,0.06774691693716994,-0.08591774623199885,1.6777950914748962,-0.9372963379728891,-0.6929624102144478,-0.6476993321082208,-1.150365158985052,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.9228523632651324,-0.6612980303508519,0.31453574037887405,-0.8844886181233216,-1.3266291309282,-0.5652137173564523,-0.9372963379728891,-0.007732369547873101,0.7441972474238949,-1.108017986344048,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.760376028522062,-0.11736962825471456,0.5666034852056747,-0.7257826956132397,0.6106219785097281,-0.845589818460371,-0.9372963379728891,0.25043194139106784,0.981115814152766,-1.150365158985052,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.435423359035921,1.1930033404314344,0.5666034852056747,2.4483357545883986,0.5297736176022063,0.46283198669124925,-0.4414326568840089,-0.5219956769382436,0.7986885177715356,-0.36778940857930076,3,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0.8643873189086426,-0.8590901765676291,-1.1978707285819297,-0.4877238118481168,-0.7886765756589197,0.46283198669124925,-0.1935008163395688,-0.5121457155362655,-1.2992253906126154,-0.45869467251532237,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.5978996937789914,-0.7354700851821433,-0.9458029837551292,0.3851587619573338,-1.3950392824653337,1.584336391106924,-0.9372963379728891,-0.6875650550204176,-0.9870358209125931,-1.189183400572639,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
-0.760376028522062,1.5390407002376862,-0.6937352389283284,0.22645283944725186,-0.31913417192677346,-0.7521311180923981,-0.9372963379728891,0.20345542459330568,-0.6476993321082208,-1.150365158985052,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.27294702429285056,-0.7801711102271349,-0.18959974927472723,-1.0431945406334036,0.517335408231818,-0.7521311180923981,-0.4414326568840089,0.15377522337552837,-0.14652544095099407,-0.43372069890652515,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.1104706895497801,-0.433045893616691,1.3228067196860767,-0.2496649280829939,-1.7433091448361973,-0.0044615151486149885,0.7982265458381917,-0.3790759144024458,1.4757930067209173,1.4892752689708546,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.052005645193290366,-1.1063303593386007,-0.6937352389283284,-0.7575238801152561,-1.099631809918619,0.6497493874271949,0.5502947052937516,-0.5584828995509471,-0.7640432711268628,0.9790926652482844,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0.052005645193290366,-0.5624019572424632,1.070738974859276,0.4248352425848543,1.1081503533252473,1.1170428892670592,1.0461583863826318,-0.6347028389710154,1.1090941470732723,1.74436657083214,4,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
0.3769583146794313,0.021084874097029485,0.06246799555207342,-0.8844886181233216,0.5142258558892211,-1.0325072191963167,0.30236286474931146,0.7048011286436038,-0.05046711181252576,0.41789180115345737,3,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
-0.27294702429285056,1.118831285600143,-0.44166749410152784,2.4483357545883986,0.762990043296981,0.5562906870592222,-0.9372963379728891,-0.5343875638633127,-0.43470042836639944,-1.257861827996831,3,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
0.3769583146794313,0.6243509200581999,-0.18959974927472723,0.06774691693716994,0.9806587072787704,-0.5652137173564523,1.0461583863826318,-0.05936523173566129,-0.3002187675725437,1.4892752689708546,5,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.1104706895497801,-0.2983494420430657,1.5748744645128772,-0.2496649280829939,1.092602591612262,-0.19137891588456088,1.0461583863826318,-0.30875195610267825,1.7532948464542706,1.886083960755076,4,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.5978996937789914,-0.39625655442037044,-0.18959974927472723,0.06774691693716994,0.8780434799730694,0.3693732863232763,-0.6893644974284491,-0.4856461419580406,-0.05046711181252576,-0.7427736223153899,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.052005645193290366,-0.043197573423423105,-0.9458029837551292,-0.2496649280829939,0.5297736176022063,-0.37829631662050656,0.7982265458381917,-0.17553917165818472,-1.031634330869739,1.3617296180402125,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-0.9228523632651324,-0.41405784757988034,0.31453574037887405,-0.916229802625338,-0.011288490009670906,-0.845589818460371,-0.9372963379728891,0.31565239889143193,0.7441972474238949,-1.108017986344048,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2.4891506663393472,-0.018473555146325957,0.31453574037887405,0.8612765294875796,-0.9783592685573365,0.5562906870592222,2.7816812701937126,-0.5481563271133895,-0.25375334324509846,2.1536991249816437,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
-1.0853286980082029,-0.7588095584357231,0.31453574037887405,-1.2812534243985265,-0.11701326965796868,-1.2194246199322623,-0.6893644974284491,1.3557882551072375,0.8415030873303955,-0.5514551459194261,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.1104706895497801,-0.33988579274858893,1.5748744645128772,0.3851587619573338,-1.099631809918619,0.6497493874271949,0.30236286474931146,-0.5498774225196491,1.7532948464542706,0.6956578854024121,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.435423359035921,-0.772556112597789,-0.6937352389283284,0.06774691693716994,-0.2413953633618486,1.2105015896350322,-0.6893644974284491,-0.6428165744576679,-0.6998214167885723,-0.7963427957062599,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
-0.1104706895497801,-0.47992263227006715,1.8269422093396779,-0.7575238801152561,-0.011288490009670906,-0.5652137173564523,0.5502947052937516,-0.013411984388529773,2.0307966861876237,1.0924665771866333,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.1104706895497801,-0.33988579274858893,-0.9458029837551292,0.06774691693716994,-1.2551094270484688,0.2759145859553036,-0.1935008163395688,-0.4621015568004092,-1.0217235508792621,-0.09795949816603045,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
-0.760376028522062,-0.7107460669050462,-0.6937352389283284,-0.5670767731031577,0.2592425637962674,-0.0044615151486149885,-0.4414326568840089,-0.36916240486239044,-0.6476993321082208,-0.2187273608829673,2,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-1.0853286980082029,-1.180502414169892,-0.18959974927472723,-0.4083708505930758,-0.12634192668576003,2.2385472936827333,-0.9372963379728891,-0.7379685633465918,0.12792692801605848,-1.0616377496419964,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.760376028522062,0.8715911028291715,-0.9458029837551292,-0.07112076525915174,0.02602613810149279,-0.7521311180923981,-0.6893644974284491,0.14292242012334444,-0.9734623613604182,-0.6845462599340096,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2.9765796705685585,-0.2039036922245546,-0.18959974927472723,0.3851587619573338,-0.2040807352506849,0.3693732863232763,2.0378857485603925,-0.5025472988475099,-0.6476993321082208,1.17872933627016,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
-0.27294702429285056,-0.31516177447149174,0.31453574037887405,-0.9955827638803789,-0.011288490009670906,-1.0325072191963167,-0.9372963379728891,0.6384607238932337,0.4298245338798167,-1.257861827996831,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.5978996937789914,-0.1074800209438757,0.06246799555207342,-0.6464297343581987,-0.9410446404461724,-0.7521311180923981,-0.9372963379728891,0.14528865839048105,0.2617224578874968,-1.189183400572639,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
-0.9228523632651324,-1.1854472178253115,0.06246799555207342,-1.2019004631434855,-0.11701326965796868,-0.4717550169884795,-0.9372963379728891,-0.12132466636100708,0.4036268077511433,-1.108017986344048,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.9228523632651324,-0.9085382131218234,-0.44166749410152784,-0.5670767731031577,0.6075124261671312,0.3693732863232763,-0.9372963379728891,-0.5068500373631589,-0.27751407159436026,-1.108017986344048,3,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1.5142926578809246,-1.0816063410615033,3.5914164231272823,-0.7257826956132397,1.300942598566261,0.6497493874271949,1.294090226927072,-0.5550407087384279,2.5483001170417148,1.103191136424045,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
-0.9228523632651324,-1.155778395892795,-1.1978707285819297,-0.9479709871273544,-0.011288490009670906,0.2759145859553036,-0.9372963379728891,-0.47242812923796684,-1.2992253906126154,-1.108017986344048,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
-0.5978996937789914,-0.11736962825471456,0.8186712300324753,-0.09095900557291199,-0.011288490009670906,-0.19137891588456088,-0.4414326568840089,-0.30031858861200617,1.198291166987564,-0.2963638440581411,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
-0.9228523632651324,-1.0786394588682517,-0.44166749410152784,-1.2614151840847663,1.8233473921225563,-0.845589818460371,-0.6893644974284491,0.3533799250762578,-0.27751407159436026,-0.621025500972504,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.1104706895497801,1.3413474500940172,0.06246799555207342,-0.7257826956132397,-1.0934127052334253,-1.2194246199322623,-0.1935008163395688,1.4689674890228692,0.08828380805415088,-0.09795949816603045,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5394346494225017,0.2040426093475484,1.070738974859276,1.3373942970178254,1.978825009252406,0.7432080877951679,1.0461583863826318,-0.5699568689260112,0.8760309660068959,1.374072745549629,5,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
-0.435423359035921,-0.5624019572424632,-0.18959974927472723,-1.2138034073317416,-1.5100927191414226,-1.1259659195642895,-0.9372963379728891,1.2643135988967267,-0.10041744296452926,-1.2248961828332188,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
-0.9228523632651324,-0.31516177447149174,-1.1978707285819297,-1.0431945406334036,-1.236452112992887,-1.0325072191963167,-0.9372963379728891,0.8011824713941418,-1.2992253906126154,-1.108017986344048,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.1104706895497801,-0.11736962825471456,-0.6937352389283284,-1.2019004631434855,-0.3471201430101464,-1.3128833203002352,0.7982265458381917,2.1092149801514424,-0.744221711145909,1.4892752689708546,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-1.0853286980082029,-0.8209162923477911,-0.18959974927472723,-1.170159278641469,-0.9721401638721423,-0.9390485188283437,-0.9372963379728891,0.4918859805674155,0.12792692801605848,-1.0616377496419964,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
-0.435423359035921,0.42655877384142277,-0.9458029837551292,1.972217987058153,2.0161396373635703,0.9301254885311138,-0.9372963379728891,-0.6038572329887004,-0.9995234037005939,-1.2248961828332188,5,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0.5394346494225017,-0.17280087723196638,-0.18959974927472723,0.3851587619573338,-1.3701628637245578,0.3693732863232763,0.7982265458381917,-0.49172160874213705,-0.33244478767061053,1.0284651752859528,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5394346494225017,-0.5624019572424632,-0.44166749410152784,-0.09095900557291199,-1.2551094270484688,0.3693732863232763,0.5502947052937516,-0.5068500373631589,-0.5741399384061118,0.682857605022276,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.1104706895497801,1.118831285600143,0.06246799555207342,0.8612765294875796,-1.099631809918619,-0.28483761625253357,1.0461583863826318,-0.23147477236162195,0.08828380805415088,1.886083960755076,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.5978996937789914,-0.36460981102568607,-1.1978707285819297,-0.2496649280829939,-1.0218930013536942,-0.09792021551658794,-0.4414326568840089,-0.34334597376849635,-1.2992253906126154,-0.2963638440581411,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.5394346494225017,-1.007434286230212,-1.1978707285819297,-1.2812534243985265,0.2592425637962674,-1.0325072191963167,1.0461583863826318,0.6634948388933734,-1.2992253906126154,1.374072745549629,2,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
-0.27294702429285056,3.739577222972441,1.3228067196860767,1.6548061420379891,0.9930969166491586,-0.7521311180923981,-0.9372963379728891,0.12651307214037627,1.582524483541438,-1.257861827996831,3,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0.8643873189086426,-0.2409897196402003,-0.44166749410152784,0.3851587619573338,0.6106219785097281,0.46283198669124925,0.30236286474931146,-0.515455514394457,-0.618084511267112,0.1906286413134034,3,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
-0.5978996937789914,-0.018473555146325957,0.06246799555207342,-0.6940415111112233,-0.9721401638721423,-0.845589818460371,-0.6893644974284491,0.28220601042970683,0.2617224578874968,-0.7427736223153899,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.026863653651713,-0.483186202682644,-0.18959974927472723,-0.7257826956132397,-0.43418760860286204,-0.5652137173564523,0.7982265458381917,-0.05515199018113769,-0.41774895851843447,0.7540121047824448,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
-0.435423359035921,-1.2447848616903445,-1.1978707285819297,-1.2812534243985265,0.6106219785097281,-0.6586724177244251,-0.9372963379728891,0.0025942028896845004,-1.2992253906126154,-1.2248961828332188,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
-0.435423359035921,-0.31516177447149174,-0.6937352389283284,1.3373942970178254,0.6075124261671312,1.6777950914748962,-0.4414326568840089,-0.6904335473641836,-0.6998214167885723,-0.36778940857930076,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
0.052005645193290366,1.4896915597566003,0.8186712300324753,-0.2496649280829939,0.035354795129284126,-1.0325072191963167,1.0461583863826318,0.6247701922525323,0.8415030873303955,1.74436657083214,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.9228523632651324,-0.16681766480890886,-0.9458029837551292,-0.8844886181233216,-1.161822856770559,-0.9390485188283437,-0.6893644974284491,0.5085962523300088,-0.9586549509398639,-0.621025500972504,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
-0.5978996937789914,0.37711073728722844,0.8186712300324753,0.3851587619573338,-1.099631809918619,-0.19137891588456088,-0.6893644974284491,-0.30031858861200617,1.198291166987564,-0.7427736223153899,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
-0.435423359035921,-0.7107460669050462,-1.1978707285819297,-0.6623003266092069,1.0055351260195462,-0.19137891588456088,-0.6893644974284491,-0.30031858861200617,-1.2992253906126154,-0.7963427957062599,3,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
